date,stockname,price,a1,a2,a3,a4,a5,a6,aord_a1,aord_a2,aord_a3,aord_a4,aord_a5,aord_a6,n225_a1,n225_a2,n225_a3,n225_a4,n225_a5,n225_a6,ndx_a1,ndx_a2,ndx_a3,ndx_a4,ndx_a5,ndx_a6,dji_a1,dji_a2,dji_a3,dji_a4,dji_a5,dji_a6,ftse_a1,ftse_a2,ftse_a3,ftse_a4,ftse_a5,ftse_a6,gdaxi_a1,gdaxi_a2,gdaxi_a3,gdaxi_a4,gdaxi_a5,gdaxi_a6,ssec_a1,ssec_a2,ssec_a3,ssec_a4,ssec_a5,ssec_a6,hsi_a1,hsi_a2,hsi_a3,hsi_a4,hsi_a5,hsi_a6,bsesn_a1,bsesn_a2,bsesn_a3,bsesn_a4,bsesn_a5,bsesn_a6,jkse_a1,jkse_a2,jkse_a3,jkse_a4,jkse_a5,jkse_a6,nz50_a1,nz50_a2,nz50_a3,nz50_a4,nz50_a5,nz50_a6,sti_a1,sti_a2,sti_a3,sti_a4,sti_a5,sti_a6,ks11_a1,ks11_a2,ks11_a3,ks11_a4,ks11_a5,ks11_a6,twii_a1,twii_a2,twii_a3,twii_a4,twii_a5,twii_a6,bvsp_a1,bvsp_a2,bvsp_a3,bvsp_a4,bvsp_a5,bvsp_a6,gsptse_a1,gsptse_a2,gsptse_a3,gsptse_a4,gsptse_a5,gsptse_a6,mxx_a1,mxx_a2,mxx_a3,mxx_a4,mxx_a5,mxx_a6,gspc_a1,gspc_a2,gspc_a3,gspc_a4,gspc_a5,gspc_a6,atx_a1,atx_a2,atx_a3,atx_a4,atx_a5,atx_a6,bfx_a1,bfx_a2,bfx_a3,bfx_a4,bfx_a5,bfx_a6,fchi_a1,fchi_a2,fchi_a3,fchi_a4,fchi_a5,fchi_a6,oseax_a1,oseax_a2,oseax_a3,oseax_a4,oseax_a5,oseax_a6,omxspi_a1,omxspi_a2,omxspi_a3,omxspi_a4,omxspi_a5,omxspi_a6,ssmi_a1,ssmi_a2,ssmi_a3,ssmi_a4,ssmi_a5,ssmi_a6,gd_a1,gd_a2,gd_a3,gd_a4,gd_a5,gd_a6,eurusd_a1,eurusd_a2,eurusd_a3,eurusd_a4,eurusd_a5,eurusd_a6,usdjpy_a1,usdjpy_a2,usdjpy_a3,usdjpy_a4,usdjpy_a5,usdjpy_a6,usdchf_a1,usdchf_a2,usdchf_a3,usdchf_a4,usdchf_a5,usdchf_a6,gbpusd_a1,gbpusd_a2,gbpusd_a3,gbpusd_a4,gbpusd_a5,gbpusd_a6,usdcad_a1,usdcad_a2,usdcad_a3,usdcad_a4,usdcad_a5,usdcad_a6,eurgbp_a1,eurgbp_a2,eurgbp_a3,eurgbp_a4,eurgbp_a5,eurgbp_a6,eurjpy_a1,eurjpy_a2,eurjpy_a3,eurjpy_a4,eurjpy_a5,eurjpy_a6,eurchf_a1,eurchf_a2,eurchf_a3,eurchf_a4,eurchf_a5,eurchf_a6,audusd_a1,audusd_a2,audusd_a3,audusd_a4,audusd_a5,audusd_a6,gbpjpy_a1,gbpjpy_a2,gbpjpy_a3,gbpjpy_a4,gbpjpy_a5,gbpjpy_a6,chfjpy_a1,chfjpy_a2,chfjpy_a3,chfjpy_a4,chfjpy_a5,chfjpy_a6,gbpchf_a1,gbpchf_a2,gbpchf_a3,gbpchf_a4,gbpchf_a5,gbpchf_a6,nzdusd_a1,nzdusd_a2,nzdusd_a3,nzdusd_a4,nzdusd_a5,nzdusd_a6,next5
2015/05/28 00:00:00.000,RIO.AX, 55.46426,-0.161638361, 0.740474617, 0.240260107,-0.226231503,-0.790660403,-0.752015855,-0.410698568, 0.609820463, 0.453042695, 0.617760543, 0.372558586,-0.057235238, 0.539028198, 1.548672196, 2.30520813, 2.905363227, 3.379897175, 3.517385644, 0.579888856, 0.481050418, 0.762195197, 1.083688708, 1.449214892, 1.434889843, 0.131776291,-0.576816285,-0.517584267,-0.392787652,-0.061419536, 0.080151099, 0.711613972, 0.586748064, 0.754271303, 0.703358383, 0.908001049, 0.898439092,-0.175750921,-0.76354554, 0.038938596, 0.146896286, 0.622077657, 0.672984103,-5.492894477,-0.104400318, 1.516888381, 2.66567114, 3.793952665, 3.76151065,-2.525159226,-1.303060905,-0.913997881,-0.798339433,-0.821365111,-1.226165298,-0.265673781,-0.732216446,-0.2913687, 0.037869852, 0.390395802, 0.5495355,-0.948443253,-0.926287787,-0.739446996,-0.348728733, 0.083693731, 0.33767038,-0.091414919, 0.089630485, 0.195130774, 0.28161776, 0.277913999, 0.236241038,-0.893698186,-0.895063399,-0.963300439,-0.988095714,-1.050122249,-1.233196394,-0.687372712,-0.79086111,-0.593883984,-0.265718404,-0.201675313,-0.399489245, 0.449527286, 0.607326599, 0.653011518, 0.588254087, 0.263291928,-0.065611798,-0.33666718,-1.541380128,-2.481744152,-3.118012677,-3.749304052,-3.693160391,-0.061082668,-0.186791134, 0.004105002,-0.01965011,-0.102962273,-0.343781375, 0.362596637,-0.403654181,-0.539451851,-0.556071319,-0.521778185,-0.449048962, 0.32878901,-0.147368422,-0.00872171, 0.145185378, 0.420669015, 0.493662188,-1.123687188,-2.114352219,-2.500839482,-2.536346628,-2.124055968,-1.904848172, 0.345302645, 0.331847622, 0.85077803, 1.152140701, 1.756141282, 1.687846529, 0.196645755, 0.40771433, 1.064723888, 1.289866915, 1.606763264, 1.521185419, 0.036734885,-0.80410915,-1.175338091,-1.220823944,-1.145659575,-0.927111584, 0.736932523, 1.153476499, 1.468904963, 1.833240782, 2.201550224, 1.943056758, 0.641169097, 0.859510762, 1.425615614, 1.912652034, 2.600841426, 2.660014251, 0.954397865, 0.193229201, 0.555420315, 0.662339223, 0.991802537, 1.364008251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.485688141
2015/05/27 00:00:00.000,RIO.AX, 55.13715,-0.428572951, 0.167281103,-0.655570519,-0.965249984,-1.45551394,-1.526911033, 0.082178431, 0.891091302, 0.704030555, 0.887535189, 0.573193318,-0.072522424, 0.494276062, 1.326661405, 2.305023213, 2.945072873, 3.175467653, 3.247284974, 1.022208591, 0.831004949, 1.275393693, 1.567087615, 1.788824433, 1.690235414, 0.144518148,-0.436732044,-0.26335247,-0.089264646, 0.15074991, 0.316702549, 0.614414255, 0.558312971, 0.789021512, 0.756834572, 0.852805034, 0.7384952, 0.435663433, 0.036783894, 1.099159784, 1.191692669, 1.518873661, 1.362457062, 3.07913798, 7.900900374, 9.76480666, 11.273476046, 11.739275265, 11.451931139,-0.142716463, 1.110812101, 1.595711201, 1.690504821, 1.534902671, 0.968312931,-0.527842915,-0.597366192, 0.145469582, 0.500704725, 0.637522365, 0.826312586,-1.031441152,-0.712351021,-0.34621803, 0.106227714, 0.41362759, 0.651611327,-0.535733234,-0.287494571,-0.12807011,-0.024879386,-0.067769213,-0.111382298,-0.927491025,-0.784552692,-0.800981106,-0.796478997,-0.891660987,-1.144048403,-1.739092137,-1.106792638,-0.7033467,-0.366133967,-0.38597849,-0.676694333, 0.439465909, 0.465889191, 0.465133692, 0.380532236, 0.067835787,-0.394422926, 0.056574999,-1.217697199,-2.421647296,-2.985297744,-3.472232401,-3.331097263,-0.236580913,-0.190891995, 0.071856618, 0.014562328,-0.084802457,-0.393784212,-0.059612604,-0.77738704,-0.869885139,-0.846419208,-0.845254014,-0.809265085, 0.394773606,-0.024170862, 0.233224024, 0.401599944, 0.582491295, 0.654193742,-0.157522257,-0.77268253,-1.124097247,-1.093297615,-0.714633198,-0.535304467, 0.501921653, 0.607907456, 1.275418913, 1.697632627, 2.076249686, 1.78596877, 1.329474541, 1.466997043, 2.324379446, 2.481819711, 2.641138264, 2.321266675,-0.319627985,-0.75396942,-1.135422401,-1.047221976,-1.050214168,-0.838000882, 0.89148394, 1.220661121, 1.754282204, 2.081092307, 2.248695314, 1.683416973, 0.893376946, 1.028073813, 1.875337955, 2.417133958, 2.801265712, 2.707157322, 3.17091191, 2.195884858, 2.538761556, 2.483686867, 2.89358612, 3.431257292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.779389819
2015/05/26 00:00:00.000,RIO.AX, 56.08, 2.095983697, 2.200403729, 0.99070857, 0.625163563, 0.229605234, 0.164475124, 1.521839512, 1.995278591, 1.749186836, 1.803681497, 1.355164458, 0.769207391, 0.708582699, 1.347686289, 2.50989352, 3.104033596, 3.293298198, 3.237094797,-1.222424284,-0.946917769,-0.276857714, 0.094242569, 0.143523611, 0.057823707,-1.190329428,-1.320072015,-0.964869239,-0.67346961,-0.51293936,-0.371727681,-1.048046257,-0.775348764,-0.534328905,-0.434031008,-0.391229634,-0.493496521,-1.813121214,-1.441323402,-0.196129515, 0.118642424, 0.277074098, 0.110780308, 5.227373928, 8.535517608, 10.366903638, 11.805304476, 11.739856978, 11.327163935, 1.7709457, 2.068777311, 2.402841104, 2.475059797, 2.171676812, 1.65474029,-0.97889084,-0.835817085, 0.032634153, 0.592731309, 0.628527808, 0.738494875, 0.288878446, 0.658176197, 1.219434855, 1.595176562, 1.819741918, 2.049584641, 0.272830636, 0.43097471, 0.605656706, 0.671717082, 0.58877049, 0.572622204, 0.280650288, 0.269026368, 0.185366185, 0.218850955, 0.075609151,-0.138976969, 0.423757876, 0.699798865, 1.212758049, 1.479427123, 1.367774805, 1.074188767, 0.504810821, 0.251859592, 0.220421692, 0.020579086,-0.272486289,-0.67275175,-1.954929371,-2.697897201,-4.071587348,-4.493081403,-4.809783488,-4.611587579,-0.96377066,-0.701453294,-0.390673344,-0.36694057,-0.598278371,-0.826359861,-1.201215521,-1.631625425,-1.648157802,-1.540920066,-1.492516571,-1.500717561,-1.138867517,-1.116195254,-0.682136536,-0.422890009,-0.342809238,-0.272640061,-1.648660328,-1.734633374,-2.009994003,-1.695116993,-1.367580509,-1.273885426,-1.154132376,-0.737113675, 0.094258936, 0.688297391, 0.954305469, 0.556488646,-1.013452111,-0.549173465, 0.470309028, 0.66931385, 0.723471447, 0.385276632,-1.514795978,-1.3657365,-1.722418906,-1.524004489,-1.461037172,-1.284848396,-0.575995489,-0.159432564, 0.507060717, 0.943084901, 0.889017326, 0.335909635,-0.92581111,-0.359544282, 0.724894069, 1.424582501, 1.59502897, 1.429667984,-1.287194851,-1.521965546,-0.92541193,-0.981199691,-0.635506661,-0.11979974,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.977876843
2015/05/25 00:00:00.000,RIO.AX, 55.44502, 1.891792407, 0.904628917,-0.168037056,-0.740617205,-0.857135569,-1.017652244, 1.262256189, 1.072587453, 0.945406856, 0.790426415, 0.412332153,-0.118307709, 0.95191592, 1.802963632, 2.636364609, 3.31282166, 3.465567136, 3.296215394, 0.144155675, 0.332695582, 0.931517457, 1.403324457, 1.426852681, 1.270254313,-0.195429539,-0.268833154, 0.080732142, 0.468317693, 0.633415705, 0.68013602, 0.202354043, 0.507899969, 0.649414136, 0.80423479, 0.808389516, 0.690732467,-0.233730795, 0.663633415, 1.434024078, 1.931813918, 1.991182224, 1.745946835, 5.927303289, 8.40649967, 9.077477248, 10.520435306, 10.078808961, 9.626207102, 1.055200689, 1.051876865, 1.47113628, 1.493260841, 1.138020271, 0.729842007,-0.80428865,-0.23914552, 0.485628065, 1.05740522, 1.177218565, 1.208225752,-0.351887623, 0.236240076, 0.667606115, 1.164155533, 1.458453029, 1.50590583, 0.484708819, 0.516169227, 0.649805514, 0.665413684, 0.577237536, 0.585384875, 0.511440031, 0.283343925, 0.231665732, 0.222613923, 0.05559639,-0.119550241, 0.465792775, 0.99674592, 1.335530659, 1.602523207, 1.452975113, 1.19679329, 0.113625565, 0.11417863,-0.033901809,-0.358969032,-0.627924567,-0.967397027,-0.342478253,-1.706355635,-2.5465772,-3.173692509,-3.235782476,-3.009495866, 0.186911145, 0.304734389, 0.570745313, 0.544237751, 0.28853052, 0.077620886,-0.516085746,-0.808695798,-0.713884317,-0.57872305,-0.45712365,-0.525361742,-0.071286861,-0.048030438, 0.349656674, 0.6921812, 0.7652964, 0.763407325,-0.137146444,-0.31627125,-0.352295754, 0.12395502, 0.40522234, 0.396265582,-0.364979302, 0.429908057, 1.040696772, 1.832327789, 1.930070952, 1.482967164,-0.462820978, 0.512990461, 1.24987996, 1.540820108, 1.478622689, 1.105210383, 0.004271197,-0.018735352,-0.320763153,-0.131477143, 0.006195599, 0.123048081, 0.401525252, 0.927851734, 1.407265316, 1.921999181, 1.709494714, 1.150469393, 0.075962522, 0.861057881, 1.600408969, 2.407902936, 2.513220622, 2.311308877,-3.33168405,-2.505060022,-2.146488171,-1.843020697,-1.729861539,-1.215122195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 0.403435692
2015/05/22 00:00:00.000,RIO.AX, 54.59839,-0.364301484,-1.710320115,-2.076888801,-2.633604289,-2.658655915,-2.23102169, 0.513369597,-0.048269005, 0.12027616,-0.305907382,-1.074259752,-1.348674691, 0.923302713, 1.953653164, 2.580578973, 2.759036168, 2.693901612, 2.397311549, 0.316873295, 0.917579576, 1.244116613, 1.475653167, 1.338004332, 1.263304795,-0.347534302, 0.013866716, 0.247900951, 0.532271235, 0.716189024, 0.749080571, 0.5074218, 0.809835282, 0.759851098, 0.866635141, 0.729386388, 0.585125814, 0.210703415, 1.643902187, 1.708111842, 2.054549691, 1.844733218, 1.595024076, 5.394836019, 6.032986243, 7.200111027, 7.245720068, 6.408866054, 6.325544039, 1.429213587, 1.718664056, 1.70994812, 1.458842401, 0.768549966, 0.688721113, 0.76645706, 1.831180478, 2.221263653, 2.328657915, 2.483533362, 2.275098885, 0.698485274, 1.125489428, 1.633678895, 1.937683326, 2.141514559, 1.461486892, 0.213186089, 0.339749573, 0.429721185, 0.347188703, 0.269815949, 0.241777248, 0.054879284,-0.022062158,-0.02934719,-0.153547245,-0.449890572,-0.599386722, 1.029552159, 1.382492049, 1.717127875, 1.653870226, 1.264122302, 0.993693357,-0.081735491,-0.092626921,-0.202295174,-0.576085509,-1.086570147,-1.127949651,-1.89792347,-3.068277531,-3.532923798,-3.947199083,-3.595156071,-3.414694798, 0.451567719, 0.803447998, 0.688287207, 0.547588283, 0.175150272,-0.00773776,-0.886131728,-0.746909969,-0.634929256,-0.587872587,-0.502109695,-0.614565334,-0.111114542, 0.314654626, 0.524833051, 0.731608215, 0.803909664, 0.779441384,-0.090329736,-0.378572661,-0.276295518, 0.196216723, 0.417208679, 0.453541453, 0.816306387, 1.698448275, 2.15916746, 2.551022625, 2.122149033, 1.723705871, 0.793502106, 1.916982836, 2.014366541, 2.139383696, 1.704551915, 1.302585696, 0.051263172,-0.32009142,-0.159536286,-0.134620212, 0.129532684, 0.143629712, 0.745862273, 1.400791396, 1.713425205, 1.836179163, 1.091043765, 0.536261457, 0.633983512, 1.692987817, 2.258400816, 2.630479203, 2.442851695, 2.119179519, 0.095900121, 0.91172086, 0.905950582, 1.435155842, 2.064604811, 3.505266859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1.750356863
2015/05/21 00:00:00.000,RIO.AX, 54.7427,-0.134558124,-1.816141409,-2.15878923,-2.542268025,-2.531403614,-1.865018629, 0.576558849,-0.050073827,-0.004812852,-0.555723934,-1.217904304,-1.569212438, 0.824105847, 2.017405192, 2.585937866, 2.715908182, 2.534680813, 2.162170111, 0.491351696, 1.225268839, 1.605054674, 1.609441539, 1.468053489, 1.41137152,-0.071864417, 0.432911344, 0.766800074, 0.932516343, 1.069826614, 1.131327258, 0.329975708, 0.519366284, 0.603634049, 0.636098656, 0.496373409, 0.291033128, 0.843406558, 2.280781178, 2.547763211, 2.678909226, 2.408984026, 1.990036648, 3.353795292, 3.692896966, 4.908896815, 4.445139813, 3.681038518, 3.653143749,-0.360417897,-0.074227379,-0.033223463,-0.398532526,-0.970772449,-1.051504613, 0.310217246, 1.431053134, 2.049986048, 1.999215115, 2.050473736, 1.755686492, 0.884135954, 1.476626563, 1.846267023, 2.062015006, 2.238593542, 1.281905418, 0.128140342, 0.268909964, 0.318699352, 0.194945132, 0.161131721, 0.086537015,-0.325594259,-0.432691672,-0.380667468,-0.549906585,-0.788863373,-0.985848173,-0.089109396, 0.433079356, 0.692359319, 0.534725329, 0.174910912,-0.151497193,-0.939390241,-0.826449627,-1.049202488,-1.372944806,-1.797761875,-1.725449947,-0.761086168,-2.212384474,-2.541942371,-2.78588699,-2.41633713,-2.002284122, 0.706765675, 0.87075038, 0.826847598, 0.496462867, 0.205012988,-0.034036438,-0.523064783,-0.275665555,-0.09126093,-0.011584447,-0.007260956,-0.139951935, 0.150090191, 0.690624026, 0.96980887, 1.034170676, 1.08742017, 1.078099053,-0.160734042,-0.473898055,-0.07096103, 0.311552208, 0.408361495, 0.43640998, 0.954333444, 1.852779279, 2.49302454, 2.710877378, 2.13309918, 1.537894853, 1.160924882, 2.293596288, 2.394812125, 2.389512745, 1.886573866, 1.333969084, 0.362965647,-0.153492775, 0.099116901, 0.172636285, 0.369959394, 0.357915809, 0.608768395, 1.329110168, 1.760018874, 1.584759267, 0.847532265, 0.107434891, 1.021503475, 2.218449734, 2.92689383, 3.013929054, 2.731014949, 2.286391735, 1.005601271, 1.999330642, 1.887926927, 2.30192331, 2.890199195, 5.013080029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1.154071684
2015/05/20 00:00:00.000,RIO.AX, 53.90568,-2.838160572,-3.773408802,-4.171598317,-4.163722418,-4.248226642,-3.261612235,-0.984161128,-1.056209482,-1.201187441,-1.623667235,-2.202838794,-2.579618417, 1.576057169, 2.275653751, 2.869655417, 2.956251017, 2.673968668, 2.275616973, 0.036555255, 0.783744152, 1.260916254, 1.214894134, 0.981634615, 0.960528851,-0.050344258, 0.492926144, 0.945566659, 1.107985805, 1.131479502, 1.193165199, 0.46548025, 0.492306684, 0.619270778, 0.598986736, 0.433111871, 0.171813456, 1.864952742, 2.455301003, 2.82921891, 2.809121318, 2.415134997, 1.833357399, 2.529877812, 2.050613896, 3.304398692, 2.535960729, 1.884621741, 1.993855271,-0.423448959, 0.169674247, 0.133161327,-0.317779305,-0.793883107,-0.751532463, 1.034158623, 1.755470835, 2.28772087, 2.322805213, 2.282235248, 1.849331965, 0.915000651, 1.269158901, 1.712315335, 2.005916535, 1.970332355, 0.78811066,-0.132328237, 0.039579373, 0.033701644,-0.08322462,-0.077180881,-0.201215869,-0.555767752,-0.500152105,-0.468454846,-0.652997049,-0.840376784,-1.073315466, 1.222980462, 1.401993076, 1.6369457, 1.372728098, 1.025287423, 0.619255507, 0.531372373, 0.318764735,-0.07294896,-0.372506551,-0.744393494,-0.56878912,-2.514915479,-2.945425158,-3.404377834,-3.319844982,-2.949216942,-2.287441843,-0.276223904, 0.003427498,-0.107562749,-0.444920639,-0.697852488,-0.999393772,-0.148827691, 0.155242647, 0.359812816, 0.512579875, 0.429267914, 0.292845053,-0.034636334, 0.521220596, 0.892463954, 0.936420857, 0.902190262, 0.897710502,-0.05464191,-0.00388285, 0.638566911, 0.966822347, 0.935461858, 0.988230755, 1.394046881, 1.812456977, 2.606853225, 2.594009468, 1.973575026, 1.176179228, 1.828088818, 2.323593206, 2.423179329, 2.258770059, 1.724371392, 1.018707653,-0.275048134,-0.691759572,-0.40145655,-0.226821666,-0.089712426,-0.105652095, 0.769751884, 1.224641105, 1.690881815, 1.322430161, 0.603308084,-0.270712093, 1.295559284, 2.014595878, 2.760566546, 2.724488629, 2.3747234, 1.829808482, 1.517610157, 1.553302191, 1.76036493, 1.811309522, 2.376762077, 5.011634954,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,, 1.897802483
2015/05/19 00:00:00.000,RIO.AX, 55.27185,-0.519476016,-1.553658778,-2.115822615,-1.766079576,-1.855066117,-0.84814213,-1.336722289,-1.119419222,-1.416080505,-1.773462233,-2.396218533,-2.601210895, 1.496302706, 1.653401248, 2.207565276, 2.26672977, 1.811008433, 1.489345152, 0.065769424, 0.874233908, 1.269094993, 1.20469409, 0.902248463, 0.969612402, 0.20700951, 0.74893606, 1.217493674, 1.36807171, 1.357340034, 1.407361561, 0.396607052, 0.370437137, 0.488718957, 0.477993239, 0.190407089,-0.002714922, 2.7711793, 2.925728135, 3.061249064, 3.140853323, 2.480665315, 1.970734588, 2.175415433, 1.626676441, 2.500539398, 1.774246887, 1.258716015, 1.399114634, 0.46014116, 0.658184348, 0.384433669,-0.107982579,-0.481077601,-0.378336642, 0.874786726, 1.232769989, 1.635990942, 1.730304002, 1.623535513, 1.203342522, 0.705548175, 0.987850666, 1.513214656, 1.823242148, 1.303962058, 0.361046541,-0.000053719, 0.073966252, 0.041834087,-0.039186965,-0.06176347,-0.185894364,-0.157346017,-0.098868435,-0.128222019,-0.306337278,-0.525858394,-0.691538581, 0.346976916, 0.602747796, 0.694662038, 0.407483719, 0.027802859,-0.272653251, 1.228967205, 0.752867368, 0.131167163,-0.149449388,-0.539812502,-0.257490586,-2.123919817,-2.196075437,-2.641097201,-2.245377331,-2.003689339,-1.280622193, 0.3510754, 0.388116196, 0.048433073,-0.241260226,-0.498011056,-0.7167027,-0.05687088, 0.254184576, 0.437320462, 0.634310915, 0.431515835, 0.372472506, 0.164132366, 0.718054195, 1.044590874, 1.102368509, 1.024770442, 1.039398809,-0.637707564,-0.437048816, 0.363778212, 0.745794315, 0.571616113, 0.642992007, 1.678571997, 1.78953853, 2.498401858, 2.385850666, 1.595715124, 0.938507851, 2.104756989, 2.34661078, 2.169410097, 2.061886536, 1.301726412, 0.73929437,-0.824470348,-0.886914365,-0.502435302,-0.155263218,-0.187584737,-0.183819736, 1.051719352, 1.38711774, 1.595596736, 1.244834929, 0.312691321,-0.358024158, 1.555181045, 2.105686673, 2.718915403, 2.622395112, 2.103234415, 1.643797159, 2.784456588, 2.672454052, 2.721067421, 2.973451143, 3.742254105, 6.056264916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.549179193
2015/05/18 00:00:00.000,RIO.AX, 55.27185,-1.412874307,-1.828427993,-2.322490898,-1.926587934,-1.741513486,-0.890171741,-0.918458482,-0.333103441,-0.77364963,-1.38575171,-1.851779486,-1.990492597, 1.020737032, 1.400932419, 1.683831852, 1.498806054, 1.017225133, 0.844357733, 0.916528436, 1.286276942, 1.626702894, 1.408328261, 1.156872356, 1.236094973, 0.570394618, 0.774195425, 1.258542021, 1.368936529, 1.361831898, 1.400109716, 0.113008164,-0.19143783, 0.124835318, 0.033565748,-0.260570822,-0.397032164, 1.235597054, 0.508396958, 0.890495502, 0.740172997, 0.171003556,-0.271326532,-1.625139389,-1.163439065,-0.670667936,-1.626312666,-1.987352677,-1.760495999, 0.504674801, 0.294843955, 0.01501848,-0.694806186,-0.898194787,-0.78332266, 1.566060184, 1.747075019, 1.972044625, 1.961981835, 1.766584712, 1.425036668, 0.022849371, 0.59738152, 1.006809783, 1.206304955, 0.441813864,-0.253352287, 0.391815756, 0.452957704, 0.34335349, 0.234606253, 0.223310809, 0.08788721, 0.064212523, 0.097555271, 0.034844598,-0.219792949,-0.439425917,-0.559020822, 0.002679755, 0.488563304, 0.395861872,-0.053649795,-0.483582753,-0.639720101,-0.332436442,-0.542310124,-1.109093841,-1.540178996,-1.785803207,-1.462172869,-0.978400028,-1.227827635,-1.542622704,-0.954759384,-0.705322394,-0.027926154, 0.459693411, 0.183348241,-0.036922652,-0.41484337,-0.658161248,-0.801405653, 0.42952438, 0.572623585, 0.717029096, 0.860027418, 0.644226739, 0.615936111, 0.714089891, 0.887156234, 1.221962407, 1.217060935, 1.135764268, 1.160309927,-1.099044434,-0.723558402, 0.190882315, 0.529824607, 0.435738966, 0.474900261, 0.413011286, 0.418663993, 1.06483707, 0.627154537,-0.082489655,-0.597796384, 0.346616393,-0.013430286, 0.08056784,-0.278503043,-0.980747322,-1.396431093,-0.753912237,-0.421394728,-0.097994902, 0.302001804, 0.233701702, 0.242415203, 0.42785957, 0.613109231, 0.81982851, 0.119559172,-0.768297427,-1.262228148, 1.280787113, 1.248008082, 1.808752741, 1.47498337, 0.917644295, 0.59098546, 0.04162844,-0.194345435, 0.145770295, 0.54531607, 1.777350482, 3.558855092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.161884395
2015/05/15 00:00:00.000,RIO.AX, 55.8972,-0.933548691,-1.140041527,-0.991484133,-1.018538135, 0.243360711, 0.803615892, 0.933146763, 0.757439428, 0.232492622,-0.444660418,-0.818991731,-1.06376383, 0.446634736, 0.990439513, 1.004472778, 0.588752426, 0.049331673,-0.011209486, 1.10382561, 1.479217977, 1.292952891, 0.939206459, 0.860900683, 1.038825399, 0.833416437, 1.253020265, 1.357346133, 1.317178802, 1.321146055, 1.336017074,-0.15885867, 0.004669597,-0.033032689,-0.245069725,-0.545658067,-0.650996642,-0.58388239,-0.300838755,-0.39720681,-0.931324898,-1.621956691,-2.027568975,-1.452982912, 0.391875299,-0.635563244,-1.401320956,-1.244020087,-0.703371399, 1.484488652, 1.206441288, 0.568583344,-0.02042103, 0.049944917, 0.117616978, 0.41717245, 0.871257223, 0.786956013, 0.663007358, 0.099143043,-0.565980142, 0.365214949, 0.791935128, 1.104927842, 0.96943729,-0.484176905,-0.944648131, 0.24877673, 0.175924977, 0.009863053, 0.014335293,-0.132510224,-0.364332851, 0.219361441, 0.242242746,-0.003225477,-0.226406271,-0.481520421,-0.68542603,-0.03132051, 0.24310429,-0.148413705,-0.579613678,-1.032944693,-1.072565084,-0.934525452,-1.387124131,-1.702148383,-2.095172123,-1.824888877,-1.593491466, 0.871296549, 0.383348347, 0.588446702, 1.104920105, 1.929072432, 2.338926117, 0.378374459, 0.168734172,-0.242449743,-0.525373595,-0.843229231,-0.987540544, 0.493872889, 0.661433271, 0.804184292, 0.663561545, 0.472276157, 0.43216844, 0.794033792, 1.095978408, 1.055999253, 0.956835357, 0.898208962, 0.938990084, 1.129453955, 2.005729557, 2.357571494, 2.257636467, 2.262390999, 2.246123793, 0.004357656, 0.925424987, 0.785446176,-0.02493531,-0.961793564,-1.457740335,-0.092082277,-0.140978892,-0.393378909,-1.062898037,-1.856148663,-2.183234143,-0.455463159, 0.100828919, 0.337243187, 0.501900166, 0.472795606, 0.353606419, 0.355349721, 0.757202128, 0.163649017,-0.748716617,-1.742575341,-2.045047849, 0.428843468, 1.071593355, 0.83659279, 0.3145983,-0.377093289,-0.707985514,-1.855069486,-1.592644717,-1.553990678,-0.905627022, 2.014822534, 2.965637888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.933442104
